DEPT,DT,GR,M2R1,M2R2,M2R3,M2R6,M2R9,M2RX,SP,ZDEN
M,US/FT,gAPI,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,mV,G/C3
570.5001,91.2035,90.2926,0.2144,0.2144,0.22,0.22,0.2556,0.2556,-999.25,-999.25
570.6001,90.2009,97.4788,0.22,0.22,0.2191,0.2191,0.2491,0.2491,-999.25,-999.25
570.7001,90.1474,104.8346,0.22,0.22,0.2125,0.2125,0.2425,0.2425,-999.25,-999.25
570.8001,90.1052,103.3266,0.2159,0.2159,0.2141,0.2141,0.2442,0.2442,-999.25,-999.25
570.9001,90.0658,96.6468,0.21,0.21,0.22,0.22,0.2512,0.2512,-999.25,-999.25
571.0001,90.0196,89.805,0.21,0.21,0.22,0.22,0.2644,0.2644,-999.25,-999.25
571.1001,90.0002,83.1342,0.21,0.21,0.22,0.22,0.2737,0.2737,-999.25,-999.25
571.2001,90,76.4893,0.21,0.21,0.22,0.22,0.2806,0.2806,-999.25,-999.25
571.3001,90,73.7412,0.21,0.21,0.22,0.22,0.2939,0.2939,-999.25,-999.25
571.4001,90,71.0666,0.21,0.21,0.2166,0.2166,0.3068,0.3068,-999.25,-999.25
571.5001,90,68.3281,0.21,0.21,0.21,0.21,0.32,0.32,-999.25,-999.25
571.6001,90,66.4468,0.21,0.21,0.21,0.21,0.2803,0.2803,-999.25,-999.25
571.7001,90,64.612,0.21,0.21,0.21,0.21,0.2446,0.2446,-999.25,-999.25
571.8001,90.0142,62.7327,0.21,0.21,0.21,0.21,0.2117,0.2117,-999.25,-999.25
571.9001,93.7443,61.1378,0.21,0.21,0.21,0.21,0.2409,0.2409,-999.25,-999.25
572.0001,97.7576,59.513,0.21,0.21,0.21,0.21,0.2712,0.2712,-999.25,-999.25
572.1001,101.77,57.908,0.21,0.21,0.21,0.21,0.2977,0.2977,-999.25,-999.25
572.2001,105.6909,59.9289,0.21,0.21,0.21,0.21,0.3294,0.3294,-999.25,-999.25
572.3001,107.9513,62.3881,0.21,0.21,0.2075,0.2075,0.3625,0.3625,-999.25,-999.25
572.4001,107.2888,64.8332,0.21,0.21,0.201,0.201,0.395,0.395,-999.25,-999.25
572.5001,106.6432,65.1777,0.21,0.21,0.2056,0.2056,0.3665,0.3665,-999.25,-999.25
572.6001,105.9811,65.18,0.21,0.21,0.21,0.21,0.3268,0.3268,-999.25,-999.25
572.7001,105.3346,65.1563,0.21,0.21,0.2101,0.2101,0.2871,0.2871,-999.25,-999.25
572.8001,105.9917,63.2149,0.21,0.21,0.2153,0.2153,0.2483,0.2483,-999.25,-999.25
572.9001,106.9842,60.752,0.21,0.21,0.22,0.22,0.2086,0.2086,-999.25,-999.25
573.0001,107.9526,58.3492,0.21,0.21,0.22,0.22,0.1698,0.1698,-999.25,-999.25
573.1001,102.5781,58.3488,0.205,0.205,0.22,0.22,0.18,0.18,-999.25,-999.25
573.2001,95.0919,59.1546,0.2,0.2,0.2184,0.2184,0.2064,0.2064,-999.25,-999.25
573.3001,87.7959,59.9358,0.2,0.2,0.2119,0.2119,0.2323,0.2323,-999.25,-999.25
573.4001,85.6,59.6026,0.2,0.2,0.21,0.21,0.2212,0.2212,-999.25,-999.25
573.5001,85.6,58.8002,0.2,0.2,0.21,0.21,0.1935,0.1935,-999.25,-999.25
573.6001,85.6,58.0125,0.2,0.2,0.21,0.21,0.1612,0.1612,-999.25,-999.25
573.7001,85.6,53.6981,0.2,0.2,0.21,0.21,0.1895,0.1895,-999.25,-999.25
573.8001,85.6,49.1621,0.2,0.2,0.2091,0.2091,0.234,0.234,-999.25,-999.25
573.9001,85.6,53.3094,0.2,0.2,0.2025,0.2025,0.1952,0.1952,-999.25,-999.25
574.0001,85.6,57.5575,0.2041,0.2041,0.1959,0.1959,0.1514,0.1514,-999.25,-999.25
574.1001,85.6,61.7026,0.21,0.21,0.1907,0.1907,0.1134,0.1134,-999.25,-999.25
574.2001,85.6,65.9541,0.21,0.21,0.1972,0.1972,0.1459,0.1459,-999.25,-999.25
574.3001,85.6,68.2671,0.2062,0.2062,0.2,0.2,0.179,0.179,-999.25,-999.25
574.4001,85.6,69.1137,0.2,0.2,0.2,0.2,0.2116,0.2116,-999.25,-999.25
574.5001,85.6,69.9892,0.2,0.2,0.2,0.2,0.2512,0.2512,-999.25,-999.25
574.6001,85.6,71.305,0.2,0.2,0.2034,0.2034,0.2664,0.2664,-999.25,-999.25
574.7001,85.6,73.0946,0.2,0.2,0.21,0.21,0.26,0.26,-999.25,-999.25
574.8001,85.6142,74.8833,0.2066,0.2066,0.21,0.21,0.2535,0.2535,-999.25,-999.25
574.9001,87.8365,76.6651,0.21,0.21,0.2131,0.2131,0.2531,0.2531,-999.25,-999.25
575.0001,92.6475,78.5251,0.21,0.21,0.2197,0.2197,0.2597,0.2597,-999.25,-999.25
575.1001,97.4517,80.3771,0.21,0.21,0.22,0.22,0.2661,0.2661,-999.25,-999.25
575.2001,99.022,81.9501,0.21,0.21,0.22,0.22,0.2534,0.2534,-999.25,-999.25
575.3001,96.2703,83.2367,0.21,0.21,0.22,0.22,0.2138,0.2138,-999.25,-999.25
575.4001,93.4882,84.5218,0.21,0.21,0.214,0.214,0.1744,0.1744,-999.25,-999.25
575.5001,90.7764,85.7744,0.21,0.21,0.21,0.21,0.1624,0.1624,-999.25,-999.25
575.6001,88.0056,87.0759,0.21,0.21,0.21,0.21,0.1953,0.1953,-999.25,-999.25
575.7001,87.1067,91.5011,0.21,0.21,0.21,0.21,0.2276,0.2276,-999.25,-999.25
575.8001,87.1507,96.5951,0.21,0.21,0.21,0.21,0.2586,0.2586,-999.25,-999.25
575.9001,88.6097,101.6564,0.21,0.21,0.21,0.21,0.2849,0.2849,-999.25,-999.25
576.0001,98.4209,100.9873,0.21,0.21,0.21,0.21,0.2847,0.2847,-999.25,-999.25
576.1001,108.3045,98.9058,0.21,0.21,0.2082,0.2082,0.28,0.28,-999.25,-999.25
576.2001,112.2522,96.7972,0.21,0.21,0.2016,0.2016,0.2801,0.2801,-999.25,-999.25
576.3001,113.6882,93.365,0.21,0.21,0.205,0.205,0.2899,0.2899,-999.25,-999.25
576.4001,113.3418,89.3859,0.21,0.21,0.21,0.21,0.3031,0.3031,-999.25,-999.25
576.5001,109.7584,85.5055,0.21,0.21,0.21,0.21,0.316,0.316,-999.25,-999.25
576.6001,106.0842,85.68,0.2054,0.2054,0.21,0.21,0.32,0.32,-999.25,-999.25
576.7001,102.4074,87.6319,0.1987,0.1987,0.21,0.21,0.32,0.32,-999.25,-999.25
576.8001,98.824,89.5438,0.1923,0.1923,0.21,0.21,0.32,0.32,-999.25,-999.25
576.9001,95.1471,90.22,0.1943,0.1943,0.21,0.21,0.3113,0.3113,-999.25,-999.25
577.0001,92.8554,90.22,0.201,0.201,0.21,0.21,0.2981,0.2981,-999.25,-999.25
577.1001,98.647,90.22,0.2074,0.2074,0.21,0.21,0.2852,0.2852,-999.25,-999.25
577.2001,104.5852,87.8711,0.206,0.206,0.21,0.21,0.28,0.28,-999.25,-999.25
577.3001,110.3708,84.1193,0.2001,0.2001,0.21,0.21,0.28,0.28,-999.25,-999.25
577.4001,116.3125,80.2642,0.2,0.2,0.21,0.21,0.28,0.28,-999.25,-999.25
577.5001,122.2516,79.1217,0.2,0.2,0.2025,0.2025,0.28,0.28,-999.25,-999.25
577.6001,128.0429,80.0383,0.2003,0.2003,0.1906,0.1906,0.2803,0.2803,-999.25,-999.25
577.7001,133.9785,80.9724,0.2068,0.2068,0.2037,0.2037,0.2868,0.2868,-999.25,-999.25
577.8001,139.9145,82.4333,0.2135,0.2135,0.2135,0.2135,3.0508,3.0508,-999.25,-999.25
577.9001,145.7591,84.3466,0.22,0.22,0.22,0.22,8.2635,8.2635,-999.25,-999.25
578.0001,132.6301,86.2726,0.2265,0.2265,0.2265,0.2265,13.6319,13.6319,-999.25,-999.25
578.1001,119.2573,88.2124,0.23,0.23,0.2332,0.2332,62.396,62.396,-999.25,-999.25
578.2001,106.2071,90.1053,0.23,0.23,0.2396,0.2396,156.9779,156.9779,-999.25,-999.25
578.3001,92.86,86.6632,0.2238,0.2238,0.24,0.24,253.9097,253.9097,-999.25,-999.25
578.4001,84.9116,82.9715,0.22,0.22,0.24,0.24,348.498,348.498,-999.25,-999.25
578.5001,83.9349,79.1847,0.22,0.22,0.24,0.24,445.4269,445.4269,-999.25,-999.25
578.6001,83.0345,75.4199,0.226,0.226,0.2341,0.2341,365.5364,365.5364,-999.25,-999.25
578.7001,82.1559,73.7726,0.2348,0.2348,0.2252,0.2252,267.49,267.49,-999.25,-999.25
578.8001,81.2555,75.5864,0.248,0.248,0.212,0.212,166.9855,166.9855,-999.25,-999.25
578.9001,80.3542,77.4281,0.2556,0.2556,0.1988,0.1988,66.8113,66.8113,-999.25,-999.25
579.0001,79.4759,79.223,0.26,0.26,0.1922,0.1922,0.6679,0.6679,-999.25,-999.25
579.1001,78.5815,81.0595,0.26,0.26,0.1987,0.1987,0.3374,0.3374,-999.25,-999.25
579.2001,79.128,81.9143,0.26,0.26,0.2052,0.2052,0.3504,0.3504,-999.25,-999.25
579.3001,80.0506,82.5526,0.26,0.26,0.2118,0.2118,0.3636,0.3636,-999.25,-999.25
579.4001,80.9781,83.1887,0.26,0.26,0.2184,0.2184,0.3769,0.3769,-999.25,-999.25
579.5001,81.8821,83.8134,0.2551,0.2551,0.22,0.22,0.3898,0.3898,-999.25,-999.25
579.6001,82.8686,84.6056,0.2485,0.2485,0.22,0.22,0.3895,0.3895,-999.25,-999.25
579.7001,84.0611,85.9106,0.2419,0.2419,0.22,0.22,0.3431,0.3431,-999.25,-999.25
579.8001,85.2232,87.1826,0.2354,0.2354,0.22,0.22,0.2979,0.2979,-999.25,-999.25
579.9001,86.2719,88.4877,0.23,0.23,0.22,0.22,0.2516,0.2516,-999.25,-999.25
580.0001,86.6691,89.7813,0.23,0.23,0.22,0.22,1.0163,1.0163,-999.25,-999.25
580.1001,87.0565,90.2185,0.2257,0.2257,0.22,0.22,65.3155,65.3155,-999.25,-999.25
580.2001,87.454,90.22,0.22,0.22,0.22,0.22,165.7488,165.7488,-999.25,-999.25
580.3001,87.8414,90.22,0.22,0.22,0.22,0.22,263.7466,263.7466,-999.25,-999.25
580.4001,88.2389,90.22,0.22,0.22,0.22,0.22,364.2928,364.2928,-999.25,-999.25
580.5001,88.5429,89.9835,0.22,0.22,0.22,0.22,446.2861,446.2861,-999.25,-999.25
580.6001,87.9295,87.4784,0.22,0.22,0.22,0.22,348.3658,348.3658,-999.25,-999.25
580.7001,87.3001,84.911,0.2163,0.2163,0.22,0.22,247.8659,247.8659,-999.25,-999.25
580.8001,86.6712,82.3477,0.21,0.21,0.22,0.22,147.4187,147.4187,-999.25,-999.25
580.9001,86.0572,79.841,0.21,0.21,0.22,0.22,49.4386,49.4386,-999.25,-999.25
581.0001,85.4281,79.8365,0.21,0.21,0.2098,0.2098,0.5162,0.5162,-999.25,-999.25
581.1001,84.8147,82.206,0.21,0.21,0.1904,0.1904,0.471,0.471,-999.25,-999.25
581.2001,87.129,84.6307,0.2035,0.2035,0.1706,0.1706,0.4182,0.4182,-999.25,-999.25
581.3001,89.5124,87.057,0.2,0.2,0.1538,0.1538,0.3683,0.3683,-999.25,-999.25
581.4001,91.8382,89.428,0.2,0.2,0.1409,0.1409,0.3231,0.3231,-999.25,-999.25
581.5001,94.2217,91.8495,0.2062,0.2062,0.1524,0.1524,0.3138,0.3138,-999.25,-999.25
581.6001,96.605,92.4157,0.2156,0.2156,0.1656,0.1656,0.31,0.31,-999.25,-999.25
581.7001,98.9308,90.4904,0.2285,0.2285,0.1785,0.1785,0.31,0.31,-999.25,-999.25
581.8001,99.1824,88.5175,0.2359,0.2359,0.1918,0.1918,0.3041,0.3041,-999.25,-999.25
581.9001,99.163,86.5923,0.2376,0.2376,0.2023,0.2023,0.2953,0.2953,-999.25,-999.25
582.0001,99.1431,84.6195,0.231,0.231,0.209,0.209,0.2821,0.2821,-999.25,-999.25
582.1001,99.1233,84.31,0.2189,0.2189,0.21,0.21,0.2633,0.2633,-999.25,-999.25
582.2001,99.106,84.31,0.208,0.208,0.21,0.21,0.2439,0.2439,-999.25,-999.25
582.3001,99.0927,84.31,0.2013,0.2013,0.21,0.21,0.224,0.224,-999.25,-999.25
582.4001,99.0742,84.3084,0.2,0.2,0.21,0.21,0.2042,0.2042,-999.25,-999.25
582.5001,99.0548,84.1378,0.2,0.2,0.21,0.21,0.1954,0.1954,-999.25,-999.25
582.6001,99.0349,83.4982,0.2,0.2,0.21,0.21,0.2151,0.2151,-999.25,-999.25
582.7001,99.01,82.8606,0.2,0.2,0.21,0.21,0.235,0.235,-999.25,-999.25
582.8001,98.5867,82.2408,0.2,0.2,0.2085,0.2085,0.2544,0.2544,-999.25,-999.25
582.9001,96.717,81.6226,0.2,0.2,0.2019,0.2019,0.2739,0.2739,-999.25,-999.25
583.0001,94.8853,84.0708,0.1955,0.1955,0.1955,0.1955,0.2435,0.2435,-999.25,-999.25
583.1001,93.0062,87.2375,0.1912,0.1912,0.19,0.19,0.1954,0.1954,-999.25,-999.25
583.2001,91.1314,87.2189,0.1977,0.1977,0.19,0.19,0.1696,0.1696,-999.25,-999.25
583.3001,89.3042,84.7665,0.1957,0.1957,0.1943,0.1943,0.2196,0.2196,-999.25,-999.25
583.4001,87.4285,81.1771,0.1952,0.1952,0.2017,0.2017,0.3,0.3,-999.25,-999.25
583.5001,85.5484,79.2518,0.2346,0.2346,0.215,0.215,0.3002,0.3002,-999.25,-999.25
583.6001,83.7187,72.8823,0.2499,0.2499,0.2279,0.2279,0.3197,0.3197,-999.25,-999.25
583.7001,82.0166,63.3096,0.25,0.25,0.2389,0.2389,0.3483,0.3483,-999.25,-999.25
583.8001,82.2103,53.9605,0.25,0.25,0.226,0.226,0.329,0.329,-999.25,-999.25
583.9001,82.409,49.6476,0.2281,0.2281,0.2091,0.2091,0.3018,0.3018,-999.25,-999.25
584.0001,82.6076,49.8358,0.19,0.19,0.1908,0.1908,0.2692,0.2692,-999.25,-999.25
584.1001,82.8013,54.6717,0.19,0.19,0.2102,0.2102,0.2499,0.2499,-999.25,-999.25
584.2001,83,59.1222,0.1967,0.1967,0.21,0.21,0.2801,0.2801,-999.25,-999.25
584.3001,83.1987,63.0286,0.2097,0.2097,0.1904,0.1904,0.3592,0.3592,-999.25,-999.25
584.4001,83.3925,63.0897,0.2036,0.2036,0.2029,0.2029,0.405,0.405,-999.25,-999.25
584.5001,83.5911,61.8901,0.2,0.2,0.207,0.207,0.3996,0.3996,-999.25,-999.25
584.6001,83.7848,59.3452,0.2,0.2,0.2005,0.2005,0.335,0.335,-999.25,-999.25
584.7001,84.0142,56.7352,0.2,0.2,0.1939,0.1939,0.2687,0.2687,-999.25,-999.25
584.8001,84.246,55.21,0.2,0.2,0.19,0.19,80.9706,80.9706,-999.25,-999.25
584.9001,84.4721,55.21,0.2,0.2,0.19,0.19,270.6576,270.6576,-999.25,-999.25
585.0001,84.7038,55.21,0.2,0.2,0.1958,0.1958,465.0381,465.0381,-999.25,-999.25
585.1001,84.9355,55.21,0.2,0.2,0.2,0.2,659.42,659.42,-999.25,-999.25
585.2001,85.1616,55.21,0.2,0.2,0.2,0.2,849.1006,849.1006,-999.25,-999.25
585.3001,85.3934,54.1808,0.2,0.2,0.2,0.2,881.04,881.04,-999.25,-999.25
585.4001,85.6252,52.9509,0.2,0.2,0.2,0.2,881.04,881.04,-999.25,-999.25
585.5001,85.8512,51.7564,0.2,0.2,0.2,0.2,881.04,881.04,-999.25,-999.25
585.6001,86.0829,50.53,0.1948,0.1948,0.1948,0.1948,881.04,881.04,-999.25,-999.25
585.7001,86.309,49.9735,0.1901,0.1901,0.1988,0.1988,881.04,881.04,-999.25,-999.25
585.8001,86.5408,51.1867,0.19,0.19,0.2316,0.2316,881.04,881.04,-999.25,-999.25
585.9001,86.9699,52.4139,0.19,0.19,0.2597,0.2597,881.04,881.04,-999.25,-999.25
586.0001,87.4542,53.6098,0.19,0.19,0.2755,0.2755,881.04,881.04,-999.25,-999.25
586.1001,87.9507,54.8408,0.19,0.19,0.256,0.256,881.04,881.04,-999.25,-999.25
586.2001,88.4475,55.8088,0.19,0.19,0.2361,0.2361,881.04,881.04,-999.25,-999.25
586.3001,88.9318,56.6417,0.19,0.19,0.2167,0.2167,881.04,881.04,-999.25,-999.25
586.4001,89.4286,57.4963,0.19,0.19,0.1969,0.1969,880.4736,880.4736,-999.25,-999.25
586.5001,89.9129,58.3294,0.1858,0.1858,0.1859,0.1859,757.524,757.524,-999.25,-999.25
586.6001,90.4094,59.1592,0.18,0.18,0.1784,0.1784,563.8528,563.8528,-999.25,-999.25
586.7001,90.9065,59.8155,0.18,0.18,0.1651,0.1651,369.3589,369.3589,-999.25,-999.25
586.8001,91.3908,60.4586,0.18,0.18,0.1522,0.1522,179.8031,179.8031,-999.25,-999.25
586.9001,91.8876,61.07,0.1805,0.1805,0.142,0.142,1.5176,1.5176,-999.25,-999.25
587.0001,92.3821,61.07,0.1871,0.1871,0.1685,0.1685,17.5854,17.5854,-999.25,-999.25
587.1001,92.6635,61.07,0.1936,0.1936,0.1944,0.1944,33.2555,33.2555,-999.25,-999.25
587.2001,92.7835,61.07,0.2,0.2,0.2211,0.2211,49.3333,49.3333,-999.25,-999.25
587.3001,92.8932,61.07,0.2,0.2,0.2533,0.2533,65.0034,65.0034,-999.25,-999.25
587.4001,93.0091,60.6341,0.2231,0.2231,0.2501,0.2501,161.9947,161.9947,-999.25,-999.25
587.5001,93.1283,59.7615,0.2694,0.2694,0.2106,0.2106,340.0725,340.0725,-999.25,-999.25
587.6001,93.2382,58.9156,0.3082,0.3082,0.1782,0.1782,513.9544,513.9544,-999.25,-999.25
587.7001,93.3508,58.0477,0.348,0.348,0.142,0.142,692.3628,692.3628,-999.25,-999.25
587.8001,93.4634,57.1913,0.3868,0.3868,0.1028,0.1028,869.1763,869.1763,-999.25,-999.25
587.9001,93.5792,57.5255,0.3231,0.3231,0.1183,0.1183,880.9599,880.9599,-999.25,-999.25
588.0001,93.6957,57.9553,0.253,0.253,0.1408,0.1408,881.04,881.04,-999.25,-999.25
588.1001,93.8083,58.3856,0.1875,0.1875,0.1672,0.1672,881.04,881.04,-999.25,-999.25
588.2001,93.9239,58.8055,0.18,0.18,0.1873,0.1873,881.04,881.04,-999.25,-999.25
588.3001,94,59.08,0.1824,0.1824,0.1976,0.1976,810.6536,810.6536,-999.25,-999.25
588.4001,94,59.08,0.1889,0.1889,0.1911,0.1911,621.0054,621.0054,-999.25,-999.25
588.5001,94,59.08,0.1955,0.1955,0.179,0.179,426.6044,426.6044,-999.25,-999.25
588.6001,94,59.08,0.1979,0.1979,0.1721,0.1721,232.2024,232.2024,-999.25,-999.25
588.7001,94,59.08,0.1914,0.1914,0.1786,0.1786,42.5542,42.5542,-999.25,-999.25
588.8001,94,58.0741,0.19,0.19,0.1852,0.1852,0.4104,0.4104,-999.25,-999.25
588.9001,94,56.7908,0.19,0.19,0.1918,0.1918,0.4218,0.4218,-999.25,-999.25
589.0001,94,55.5447,0.19,0.19,0.1983,0.1983,0.4283,0.4283,-999.25,-999.25
589.1001,94,54.7458,0.19,0.19,0.2,0.2,0.8356,0.8356,-999.25,-999.25
589.2001,94,54.1335,0.1886,0.1886,0.1986,0.1986,1.3718,1.3718,-999.25,-999.25
589.3001,94,53.5111,0.182,0.182,0.192,0.192,1.9213,1.9213,-999.25,-999.25
589.4001,94,53.669,0.18,0.18,0.19,0.19,1.8742,1.8742,-999.25,-999.25
589.5001,94,54.1597,0.18,0.18,0.19,0.19,1.5707,1.5707,-999.25,-999.25
589.6001,94,54.6629,0.18,0.18,0.19,0.19,1.2596,1.2596,-999.25,-999.25
589.7001,94,55.1706,0.18,0.18,0.1857,0.1857,0.9482,0.9482,-999.25,-999.25
589.8001,94,55.667,0.18,0.18,0.18,0.18,0.6447,0.6447,-999.25,-999.25
589.9001,94,56.1705,0.18,0.18,0.18,0.18,0.3341,0.3341,-999.25,-999.25
590.0001,94,56.6612,0.18,0.18,0.18,0.18,0.2541,0.2541,-999.25,-999.25
590.1001,94,57.1101,0.1805,0.1805,0.18,0.18,0.325,0.325,-999.25,-999.25
590.2001,94,56.854,0.1871,0.1871,0.18,0.18,0.3978,0.3978,-999.25,-999.25
590.3001,94,56.6057,0.19,0.19,0.1836,0.1836,0.4653,0.4653,-999.25,-999.25
590.4001,94.0027,56.3539,0.1902,0.1902,0.19,0.19,0.5318,0.5318,-999.25,-999.25
590.5001,94.1219,56.1023,0.1968,0.1968,0.19,0.19,0.6046,0.6046,-999.25,-999.25
590.6001,94.2349,55.8537,0.2,0.2,0.19,0.19,0.6724,0.6724,-999.25,-999.25
590.7001,94.3476,55.5953,0.2,0.2,0.19,0.19,0.7383,0.7383,-999.25,-999.25
590.8001,94.4665,55.3621,0.2,0.2,0.19,0.19,0.6752,0.6752,-999.25,-999.25
590.9001,94.5799,56.6784,0.197,0.197,0.19,0.19,0.6106,0.6106,-999.25,-999.25
591.0001,94.6925,59.9543,0.1904,0.1904,0.19,0.19,0.5443,0.5443,-999.25,-999.25
591.1001,94.8082,63.1628,0.184,0.184,0.19,0.19,0.4738,0.4738,-999.25,-999.25
591.2001,94.9248,64.7767,0.1827,0.1827,0.198,0.198,117.1762,117.1762,-999.25,-999.25
591.3001,95.0374,63.8797,0.1893,0.1893,0.2178,0.2178,408.4558,408.4558,-999.25,-999.25
591.4001,95.1472,63.0011,0.1957,0.1957,0.2372,0.2372,692.9128,692.9128,-999.25,-999.25
591.5001,95.2621,62.103,0.2,0.2,0.2406,0.2406,674.2172,674.2172,-999.25,-999.25
591.6001,95.3696,61.2055,0.2,0.2,0.2144,0.2144,96.2131,96.2131,-999.25,-999.25
591.7001,94.4068,59.9893,0.2,0.2,0.21,0.21,0.7793,0.7793,-999.25,-999.25
591.8001,93.1964,57.5203,0.2,0.2,0.2039,0.2039,0.3139,0.3139,-999.25,-999.25
591.9001,92.0141,52.6038,0.2,0.2,0.1845,0.1845,0.2945,0.2945,-999.25,-999.25
592.0001,90.8026,56.401,0.1949,0.1949,0.1903,0.1903,0.3362,0.3362,-999.25,-999.25
592.1001,89.5927,60.3905,0.19,0.19,0.1983,0.1983,0.3572,0.3572,-999.25,-999.25
592.2001,88.4169,57.8838,0.19,0.19,0.1918,0.1918,0.2733,0.2733,-999.25,-999.25
592.3001,87.2071,55.3194,0.19,0.19,0.19,0.19,0.2645,0.2645,-999.25,-999.25
592.4001,85.9947,53.6005,0.19,0.19,0.19,0.19,0.2785,0.2785,-999.25,-999.25
592.5001,84.8127,54.8402,0.19,0.19,0.19,0.19,0.2721,0.2721,-999.25,-999.25
592.6001,83.6022,56.1114,0.19,0.19,0.19,0.19,0.2609,0.2609,-999.25,-999.25
592.7001,82.8275,57.3832,0.1912,0.1912,0.19,0.19,0.2488,0.2488,-999.25,-999.25
592.8001,84.0994,58.6229,0.1976,0.1976,0.19,0.19,0.2424,0.2424,-999.25,-999.25
592.9001,85.4045,72.1171,0.4546,0.4546,25.5639,25.5639,50.7459,50.7459,-999.25,-999.25
593.0001,86.6764,91.9524,0.842,0.842,64.1669,64.1669,127.5862,127.5862,-999.25,-999.25
593.1001,87.9806,112.297,1.2393,1.2393,103.7441,103.7441,206.3829,206.3829,-999.25,-999.25
593.2001,89.2896,132.626,1.6407,1.6407,143.3464,143.3464,285.2258,285.2258,-999.25,-999.25
593.3001,90.5676,149.6634,2.0341,2.0341,181.9442,181.9442,362.0653,362.0653,-999.25,-999.25
593.4001,91.8727,128.3138,2.4316,2.4316,221.5546,221.5546,440.9087,440.9087,-999.25,-999.25
593.5001,93.1769,106.7018,2.8288,2.8288,261.1331,261.1331,519.6957,519.6957,-999.25,-999.25
593.6001,94.4489,85.6212,3.2164,3.2164,299.7305,299.7305,596.5353,596.5353,-999.25,-999.25
593.7001,95.7508,64.051,3.6175,3.6175,339.0444,339.0444,674.8013,674.8013,-999.25,-999.25
593.8001,96.3929,53.4367,3.4249,3.4249,320.1699,320.1699,637.2098,637.2098,-999.25,-999.25
593.9001,96.4,53.32,2.6233,2.6233,241.6108,241.6108,480.7817,480.7817,-999.25,-999.25
594.0001,96.4,53.32,1.8155,1.8155,162.4521,162.4521,323.1595,323.1595,-999.25,-999.25
594.1001,96.4,53.32,1.0278,1.0278,85.2545,85.2545,169.448,169.448,-999.25,-999.25
594.2001,96.4,53.32,0.2205,0.2205,6.1306,6.1306,11.9081,11.9081,-999.25,-999.25
594.3001,96.4,53.32,0.1661,0.1661,0.2061,0.2061,0.143,0.143,-999.25,-999.25
594.4001,96.4,53.32,0.1726,0.1726,0.21,0.21,0.1908,0.1908,-999.25,-999.25
594.5001,96.4,53.3255,0.1792,0.1792,0.21,0.21,0.2437,0.2437,-999.25,-999.25
594.6001,96.4,54.7067,0.18,0.18,0.2157,0.2157,0.2897,0.2897,-999.25,-999.25
594.7001,96.4,56.3206,0.1823,0.1823,0.22,0.22,0.3384,0.3384,-999.25,-999.25
594.8001,96.409,57.9362,0.1889,0.1889,0.22,0.22,0.3913,0.3913,-999.25,-999.25
594.9001,97.7346,59.5125,0.1954,0.1954,0.2254,0.2254,0.4376,0.4376,-999.25,-999.25
595.0001,99.372,61.1299,0.2,0.2,0.23,0.23,0.484,0.484,-999.25,-999.25
595.1001,101.0073,62.7336,0.2,0.2,0.23,0.23,1.9516,1.9516,-999.25,-999.25
595.2001,102.6081,62.4057,0.2,0.2,0.23,0.23,149.9291,149.9291,-999.25,-999.25
595.3001,104.2484,61.5236,0.2,0.2,0.2283,0.2283,343.9922,343.9922,-999.25,-999.25
595.4001,105.8846,60.6426,0.2,0.2,0.2217,0.2217,538.4083,538.4083,-999.25,-999.25
595.5001,107.4841,59.7791,0.2,0.2,0.2152,0.2152,727.9085,727.9085,-999.25,-999.25
595.6001,109.1246,59.08,0.2,0.2,0.2072,0.2072,881.04,881.04,-999.25,-999.25
595.7001,110.7203,59.08,0.2,0.2,0.1943,0.1943,881.04,881.04,-999.25,-999.25
595.8001,112.3601,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
595.9001,114.0019,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
596.0001,115.5967,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
596.1001,116.154,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
596.2001,116.0804,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
596.3001,116.0029,59.08,0.2,0.2,0.19,0.19,881.04,881.04,-999.25,-999.25
596.4001,115.9273,59.0801,0.2,0.2,41.1414,41.1414,881.04,881.04,-999.25,-999.25
596.5001,115.8558,59.101,0.2,0.2,109.0128,109.0128,881.04,881.04,-999.25,-999.25
596.6001,115.7764,59.4286,0.2,0.2,178.6051,178.6051,881.04,881.04,-999.25,-999.25
596.7001,115.7005,59.7563,0.2036,0.2036,248.2456,248.2456,881.04,881.04,-999.25,-999.25
596.8001,115.6294,60.0728,0.21,0.21,316.1171,316.1171,881.04,881.04,-999.25,-999.25
596.9001,115.55,60.4039,0.21,0.21,385.7563,385.7563,881.04,881.04,-999.25,-999.25
597.0001,115.4738,60.735,0.21,0.21,455.3499,455.3499,881.04,881.04,-999.25,-999.25
597.1001,115.4028,61.0578,0.21,0.21,523.2213,523.2213,881.04,881.04,-999.25,-999.25
597.2001,113.431,54.6898,0.2036,0.2036,525.79,525.79,740.5796,740.5796,-999.25,-999.25
597.3001,111.4388,48.2361,0.2,0.2,525.79,525.79,598.4354,598.4354,-999.25,-999.25
